chrX	13078334	13078338
chrX	13078367	13078404
chrX	13078571	13078576
chrX	13078637	13079368
chrX	13081638	13081748
chrX	13082038	13082049
chrX	13082343	13082473
chrX	13082540	13082767
chrX	13082885	13083115
chrX	13083815	13083823
chrX	13084574	13084857
chrX	13085038	13085553
chrX	13085859	13086320
chrX	13086642	13086782
chrX	13087211	13087570
chrX	13087885	13088043
chrX	13088113	13088939
chrX	13089268	13090106
chrX	13090407	13091129
chrX	13091991	13092050
chrX	13092167	13092190
chrX	13092377	13092412
chrX	13092634	13093035
chrX	13093185	13093742
chrX	13094148	13094149
chrX	13094845	13094912
chrX	13095119	13095120
chrX	13095435	13095552
chrX	13095614	13095625
chrX	13095809	13095926
chrX	13096034	13096056
chrX	13096088	13096149
chrX	13096185	13096186
chrX	13096264	13096373
chrX	13096502	13096889
chrX	13096916	13097708
chrX	13098008	13098386
chrX	13099321	13100983
chrX	13101194	13101624
chrX	13102544	13102556
chrX	13102591	13102839
chrX	13102974	13103371
chrX	13103635	13104461
chrX	13104502	13105040
chrX	13105308	13106802
chrX	13107101	13107167
chrX	13107211	13107212
chrX	13108083	13109995
chrX	13110207	13110621
chrX	13110796	13111092
chrX	13111553	13112062
chrX	13112158	13112207
chrX	13112783	13113911
chrX	13113952	13114395
chrX	13114707	13114840
chrX	13114860	13114869
chrX	13115562	13115577
chrX	13115706	13115728
chrX	13116053	13116187
chrX	13116507	13116557
chrX	13116735	13117074
chrX	13117201	13117514
chrX	13118243	13118599
chrX	13118659	13118965
chrX	13119270	13119283
chrX	13119484	13120641
chrX	13120668	13121150
chrX	13121283	13121303
chrX	13121629	13121633
chrX	13122773	13122780
chrX	13122935	13123757
chrX	13124031	13124226
chrX	13124255	13124381
chrX	13125108	13125289
chrX	13126150	13126243
chrX	13126920	13127072
chrX	13127477	13127498
chrX	13127812	13128121
chrX	13128323	13129555
chrX	13129683	13130105
chrX	13130262	13130329
chrX	13130510	13130635
chrX	13130667	13131007
chrX	13131311	13131872
chrX	13132012	13132188
chrX	13132486	13132580
chrX	13133215	13133218
chrX	13133459	13134365
chrX	13134677	13134802
chrX	13134950	13134988
chrX	13135105	13135414
chrX	13136352	13136604
chrX	13136742	13136868
chrX	13136926	13138606
chrX	13138838	13139025
chrX	13139074	13139113
chrX	13139390	13139956
chrX	13140199	13140233
chrX	13140943	13141710
chrX	13142049	13144010
chrX	13144313	13144671
chrX	13144895	13145726
chrX	13145837	13146892
chrX	13147345	13148344
chrX	13148384	13149136
chrX	13149237	13149253
chrX	13149275	13149277
chrX	13149362	13149374
chrX	13149432	13149486
chrX	13149688	13150436
chrX	13156585	13156586
chrX	13156694	13156817
chrX	13157006	13157018
chrX	13158574	13158748
chrX	13158851	13158967
chrX	13159298	13159650
chrX	13159757	13159909
chrX	13160415	13160416
chrX	13160560	13160879
chrX	13160935	13161914
chrX	13162221	13162423
chrX	13162599	13162621
chrX	13162929	13162956
chrX	13163082	13163861
chrX	13164358	13164367
chrX	13164954	13165195
chrX	13165676	13165698
chrX	13166160	13167575
chrX	13167684	13167699
chrX	13167864	13167967
chrX	13168072	13168452
chrX	13168512	13168598
chrX	13168773	13168774
chrX	13168893	13168895
chrX	13168917	13168937
chrX	13169452	13170655
chrX	13171342	13171446
chrX	13171768	13171772
chrX	13172392	13172462
chrX	13172909	13172910
chrX	13173010	13173312
chrX	13173334	13173389
chrX	13174408	13174409
chrX	13174450	13174485
chrX	13174670	13174686
chrX	13174926	13176260
chrX	13176283	13176331
chrX	13177365	13177999
chrX	13178292	13178986
chrX	13179048	13179469
chrX	13179505	13179508
chrX	13180340	13181098
chrX	13181208	13181588
chrX	13181772	13181804
chrX	13181829	13182374
chrX	13182441	13183842
chrX	13184056	13184123
chrX	13184326	13185023
chrX	13185335	13186658
chrX	13187573	13187642
chrX	13189126	13189181
chrX	13189527	13189605
chrX	13189730	13190287
chrX	13190551	13190933
chrX	13190984	13191043
chrX	13191298	13191730
chrX	13192194	13192286
chrX	13192788	13192814
chrX	13193586	13193603
chrX	13193828	13193841
chrX	13194005	13194211
chrX	13195099	13195207
chrX	13195533	13195738
chrX	13195893	13196823
chrX	13197007	13198204
chrX	13198395	13198543
chrX	13198720	13199393
chrX	13199463	13199468
chrX	13205374	13205520
chrX	13205861	13206154
chrX	13206319	13206368
chrX	13206583	13206745
chrX	13206790	13206794
chrX	13206897	13207390
chrX	13207603	13207635
chrX	13207844	13207860
chrX	13207909	13208062
chrX	13208085	13208443
chrX	13208665	13208779
chrX	13208915	13209440
chrX	13210212	13210244
chrX	13210754	13210770
chrX	13211786	13211937
chrX	13212112	13212975
chrX	13213003	13213317
chrX	13213347	13213468
chrX	13213696	13213749
chrX	13214233	13214505
chrX	13215145	13215556
chrX	13215860	13216175
chrX	13216342	13216355
chrX	13216454	13216653
chrX	13217558	13217716
chrX	13218181	13218968
chrX	13219391	13219803
chrX	13220473	13222443
chrX	13222641	13222646
chrX	13223489	13224838
chrX	13224865	13224921
chrX	13225105	13225127
chrX	13225416	13225422
chrX	13225471	13225691
chrX	13225842	13225896
chrX	13226030	13226103
chrX	13226408	13226463
chrX	13226664	13227398
chrX	13227506	13227773
chrX	13228023	13228176
chrX	13228789	13228809
chrX	13229192	13229628
chrX	13230261	13231202
chrX	13231334	13231568
chrX	13231958	13232090
chrX	13232112	13232235
chrX	13232391	13232686
chrX	13233878	13233981
chrX	13234194	13234341
chrX	13234423	13235561
chrX	13235590	13235645
chrX	13236794	13236835
chrX	13237352	13237471
chrX	13237775	13239649
chrX	13239704	13239736
chrX	13239982	13240007
chrX	13240314	13240656
chrX	13240854	13241506
chrX	13241570	13241595
chrX	13241928	13242079
chrX	13242112	13242603
chrX	13242810	13242967
chrX	13243833	13244550
chrX	13244672	13244889
chrX	13244942	13244957
chrX	13245235	13245369
chrX	13245879	13245887
chrX	13245948	13246039
chrX	13246212	13246220
chrX	13246529	13247542
chrX	13248020	13248055
chrX	13248357	13249078
chrX	13249611	13249831
chrX	13249900	13252041
chrX	13252395	13252772
chrX	13252836	13253052
chrX	13253137	13253164
chrX	13253469	13253566
chrX	13254216	13254465
chrX	13254488	13254742
chrX	13254859	13255008
chrX	13255061	13256215
chrX	13256377	13256385
chrX	13256581	13256634
chrX	13256782	13256786
chrX	13256963	13256996
chrX	13257138	13257416
chrX	13257437	13258169
chrX	13258269	13258637
chrX	13258869	13259388
chrX	13259689	13259723
chrX	13259760	13259879
chrX	13260611	13260947
chrX	13261215	13261340
chrX	13263704	13263845
chrX	13264528	13264672
chrX	13264798	13265121
chrX	13265344	13265362
chrX	13265490	13265659
chrX	13266564	13266990
chrX	13267891	13268326
chrX	13268367	13268493
chrX	13268791	13269707
chrX	13269727	13269806
chrX	13270016	13270131
chrX	13270164	13270878
chrX	13271474	13272631
chrX	13272752	13272874
chrX	13272996	13273394
chrX	13273470	13273599
chrX	13274440	13274536
chrX	13274719	13275642
chrX	13275734	13275736
chrX	13275981	13276140
chrX	13276325	13276333
chrX	13276539	13276764
chrX	13277622	13277658
chrX	13278023	13278177
chrX	13278395	13278507
chrX	13278921	13279386
chrX	13279477	13279577
chrX	13280064	13280206
chrX	13281303	13282151
chrX	13282252	13282561
chrX	13283612	13283658
chrX	13283865	13283880
chrX	13284154	13285558
chrX	13285772	13286203
chrX	13286264	13286851
chrX	13286958	13286977
chrX	13287004	13287282
chrX	13287440	13287648
chrX	13287705	13287769
chrX	13288053	13288268
chrX	13288337	13289246
chrX	13289526	13289566
chrX	13289629	13289630
chrX	13289662	13289798
chrX	13289820	13290107
chrX	13290412	13291128
chrX	13291167	13291589
chrX	13291863	13292026
chrX	13292212	13292214
chrX	13292441	13292508
chrX	13292578	13294805
chrX	13295104	13295402
chrX	13295706	13296284
chrX	13296425	13296441
chrX	13296920	13296945
chrX	13297093	13297164
chrX	13297246	13297284
chrX	13297347	13297365
chrX	13297628	13299118
chrX	13299742	13300178
chrX	13300542	13300574
chrX	13301048	13301050
chrX	13301086	13301325
chrX	13301346	13301626
chrX	13301830	13302739
chrX	13302944	13302954
chrX	13304008	13304135
chrX	13304335	13305159
chrX	13305358	13305366
chrX	13305414	13305555
chrX	13305682	13305711
chrX	13306580	13306828
chrX	13306990	13307098
chrX	13307221	13307258
chrX	13307569	13307937
chrX	13308064	13308076
chrX	13308790	13308850
chrX	13309134	13309282
chrX	13309416	13309633
chrX	13309941	13310137
chrX	13311071	13311084
chrX	13311119	13311160
chrX	13311474	13311475
chrX	13311512	13311519
chrX	13311627	13312225
chrX	13312520	13312865
chrX	13313081	13313239
chrX	13313276	13313736
chrX	13313912	13315188
chrX	13315604	13315730
chrX	13316067	13316302
chrX	13316465	13316550
chrX	13316831	13317307
chrX	13317612	13318194
chrX	13321354	13321357
chrX	13321723	13321755
chrX	13323942	13324638
chrX	13324869	13325471
chrX	13325711	13325739
chrX	13325853	13325971
chrX	13326006	13326379
chrX	13326410	13326446
chrX	13326865	13328076
chrX	13328116	13333718
chrX	13333771	13336038
chrX	13336302	13336985
chrX	13338053	13343221
chrX	13343251	13349325
chrX	13349621	13349660
chrX	13349701	13349725
chrX	13350331	13352894
chrX	13353189	13353872
chrX	13354033	13355205
chrX	13355390	13355921
chrX	13355968	13356606
chrX	13356724	13356739
chrX	13356857	13356950
chrX	13356992	13357146
chrX	13357324	13357895
chrX	13357982	13358139
chrX	13358460	13359274
chrX	13359580	13359967
chrX	13360196	13360469
chrX	13360927	13360979
chrX	13361509	13361516
chrX	13361824	13361825
chrX	13362132	13362138
chrX	13362187	13362221
chrX	13362777	13362785
chrX	13363187	13363767
chrX	13363976	13364085
chrX	13364146	13364151
chrX	13364944	13364950
chrX	13365113	13365521
chrX	13365599	13365605
chrX	13365912	13366245
chrX	13366326	13366327
chrX	13366739	13366758
chrX	13366823	13366842
chrX	13367074	13367489
chrX	13367792	13369111
chrX	13369218	13369327
chrX	13369534	13369713
chrX	13370015	13370017
chrX	13370458	13370625
chrX	13370714	13371024
chrX	13371319	13372090
chrX	13372233	13372434
chrX	13372733	13372783
chrX	13372993	13373062
chrX	13373268	13373337
chrX	13374301	13374406
chrX	13374705	13375054
chrX	13375481	13375595
chrX	13375995	13376984
chrX	13377120	13377435
chrX	13377656	13377665
chrX	13377771	13379331
chrX	13379500	13379524
chrX	13379846	13379933
chrX	13380394	13380402
chrX	13381321	13382144
chrX	13382253	13383312
chrX	13383468	13383746
chrX	13383915	13383935
chrX	13384109	13386576
chrX	13386680	13386890
chrX	13386979	13387226
chrX	13387341	13388367
chrX	13388391	13389106
chrX	13389261	13389760
chrX	13390048	13390052
chrX	13390126	13391002
chrX	13391147	13392028
chrX	13392096	13392731
chrX	13392856	13392897
chrX	13393208	13393211
chrX	13393338	13393816
chrX	13394109	13394576
chrX	13394709	13396470
chrX	13396634	13397529
chrX	13398185	13398225
chrX	13398302	13398609
chrX	13399520	13400138
chrX	13400420	13400588
chrX	13401067	13401167
chrX	13401743	13401950
chrX	13402474	13402636
chrX	13403112	13403228
chrX	13403422	13403447
chrX	13403637	13404084
chrX	13404430	13404497
chrX	13404676	13405238
chrX	13405308	13405626
chrX	13406139	13406722
chrX	13407086	13407122
chrX	13407430	13407433
chrX	13407635	13407650
chrX	13409266	13409269
chrX	13410071	13410073
chrX	13410386	13410436
chrX	13410617	13410619
chrX	13411815	13412011
chrX	13412451	13412848
chrX	13413153	13413193
chrX	13413267	13413651
chrX	13413870	13413917
chrX	13414722	13414755
chrX	13414990	13417313
chrX	13417620	13417623
chrX	13418017	13418019
chrX	13418128	13418704
chrX	13418831	13419005
chrX	13419095	13420406
chrX	13420702	13420910
chrX	13421211	13421582
chrX	13421894	13422121
chrX	13427263	13428007
chrX	13428082	13428089
chrX	13430369	13430816
chrX	13431131	13431496
chrX	13431813	13431820
chrX	13431995	13432085
chrX	13432605	13432898
chrX	13432985	13433655
chrX	13433694	13434124
chrX	13434393	13434439
chrX	13434596	13434632
chrX	13434781	13434799
chrX	13434950	13435066
chrX	13435298	13435325
chrX	13435720	13435811
chrX	13436188	13437736
chrX	13437992	13439329
chrX	13439646	13440373
chrX	13440803	13440809
chrX	13440954	13441018
chrX	13441261	13442921
chrX	13442986	13443079
chrX	13443371	13443505
chrX	13443900	13444008
chrX	13444319	13444759
chrX	13445073	13445100
chrX	13445162	13445425
chrX	13446078	13446086
chrX	13446386	13446509
chrX	13446586	13446709
chrX	13447144	13447154
chrX	13447491	13447498
chrX	13447572	13447754
chrX	13447957	13448092
chrX	13448242	13448368
chrX	13448488	13448995
chrX	13449155	13449266
chrX	13449378	13449574
chrX	13450458	13450907
chrX	13450935	13451089
chrX	13451304	13451349
chrX	13451747	13451816
chrX	13452120	13453102
chrX	13453269	13453468
chrX	13453752	13454776
chrX	13454896	13455010
chrX	13455455	13455770
chrX	13455930	13455984
chrX	13456337	13456397
chrX	13456666	13456930
chrX	13457204	13457591
chrX	13457620	13457635
chrX	13457752	13458064
chrX	13458111	13458189
chrX	13458338	13458983
chrX	13459330	13459727
chrX	13460067	13460456
chrX	13460556	13460696
chrX	13461136	13461555
chrX	13461662	13461834
chrX	13462136	13462994
chrX	13463808	13463970
chrX	13464122	13464393
chrX	13464632	13464633
chrX	13464959	13465147
chrX	13465447	13465779
chrX	13466076	13466296
chrX	13466459	13466773
chrX	13466890	13467224
chrX	13467344	13467352
chrX	13467535	13467543
chrX	13467657	13467689
chrX	13467836	13467862
chrX	13468793	13468795
chrX	13468844	13468872
chrX	13469703	13470151
chrX	13470452	13470564
chrX	13470904	13471049
chrX	13471359	13472123
chrX	13472397	13472432
chrX	13472454	13473309
chrX	13473510	13474273
chrX	13474363	13474422
chrX	13474446	13474991
chrX	13475227	13475258
chrX	13475582	13475747
chrX	13476064	13476071
chrX	13476397	13476632
chrX	13476697	13476804
chrX	13477128	13477177
chrX	13477773	13478196
chrX	13478274	13478283
chrX	13478433	13479020
chrX	13479114	13479749
chrX	13479894	13479941
chrX	13479996	13480185
chrX	13480449	13480882
chrX	13481399	13482305
chrX	13482786	13482863
chrX	13483264	13483447
chrX	13483677	13483680
chrX	13484032	13485022
chrX	13485624	13485688
chrX	13485762	13485830
chrX	13486137	13487062
chrX	13487508	13487517
chrX	13487685	13487928
chrX	13488225	13488252
chrX	13488378	13488386
chrX	13488522	13489130
chrX	13489171	13489182
chrX	13489262	13489319
chrX	13490146	13490447
chrX	13491480	13492676
chrX	13492765	13493571
chrX	13493834	13494182
chrX	13494211	13495261
chrX	13495563	13495745
chrX	13495885	13496572
chrX	13496685	13497841
chrX	13497958	13498471
chrX	13498561	13498564
chrX	13498746	13498749
chrX	13499516	13499530
chrX	13500121	13500398
chrX	13500780	13501250
chrX	13501275	13501892
chrX	13501927	13502197
chrX	13502594	13503467
chrX	13503700	13505121
chrX	13505317	13506569
chrX	13506874	13507688
chrX	13507973	13508425
chrX	13508640	13508866
chrX	13509723	13509828
chrX	13509905	13509952
chrX	13510258	13510548
chrX	13510884	13511091
chrX	13511390	13511751
chrX	13511878	13512008
chrX	13512105	13512448
chrX	13512662	13512855
chrX	13513075	13513145
chrX	13513349	13513930
chrX	13514205	13514432
chrX	13514486	13514670
chrX	13514695	13514696
chrX	13514815	13514950
chrX	13515117	13515629
chrX	13515788	13515838
chrX	13516390	13516467
chrX	13516688	13516713
chrX	13516859	13517096
chrX	13517613	13518032
chrX	13518057	13518755
chrX	13519376	13519401
chrX	13519550	13519590
chrX	13521233	13521242
chrX	13522748	13522753
chrX	13522941	13523045
chrX	13523356	13523809
chrX	13524533	13524535
chrX	13524717	13525101
chrX	13525154	13525162
chrX	13525466	13525587
chrX	13525734	13526416
chrX	13526438	13527196
chrX	13527422	13527507
chrX	13528417	13528613
chrX	13528676	13528885
chrX	13529364	13529369
chrX	13529432	13529458
chrX	13529645	13529851
chrX	13530176	13530709
chrX	13531103	13531106
chrX	13531225	13531230
chrX	13532698	13534224
chrX	13534277	13534804
chrX	13534860	13535125
chrX	13535347	13536667
chrX	13537014	13537178
chrX	13537518	13537636
chrX	13537851	13537885
chrX	13538086	13538235
chrX	13538330	13538649
chrX	13538818	13538831
chrX	13539035	13539480
chrX	13539728	13539730
chrX	13540209	13540219
chrX	13540501	13540502
chrX	13540814	13540818
chrX	13541058	13541721
chrX	13541993	13542100
chrX	13542256	13542969
chrX	13543740	13543914
chrX	13544221	13544739
chrX	13547019	13547205
chrX	13547572	13547816
chrX	13548118	13548132
chrX	13548452	13549022
chrX	13549061	13549837
chrX	13550263	13550294
chrX	13550451	13550452
chrX	13550867	13551165
chrX	13551329	13551471
chrX	13551884	13551911
chrX	13552030	13552413
chrX	13552561	13552915
chrX	13552958	13553017
chrX	13553087	13553186
chrX	13553553	13554325
chrX	13554532	13555652
chrX	13555688	13555876
chrX	13556158	13556162
chrX	13556465	13556539
chrX	13556632	13556842
chrX	13557147	13557448
chrX	13557537	13557558
chrX	13557680	13558040
chrX	13558084	13558437
chrX	13558553	13559378
chrX	13559717	13559827
chrX	13560417	13561319
chrX	13561487	13561498
chrX	13561607	13561608
chrX	13561838	13562002
chrX	13562560	13562626
chrX	13562943	13563967
chrX	13564856	13566784
chrX	13566860	13566869
chrX	13567024	13567056
chrX	13567319	13567322
chrX	13567858	13567872
chrX	13567926	13568177
chrX	13568231	13569151
chrX	13569176	13569400
chrX	13570076	13570957
chrX	13571408	13571478
chrX	13571757	13571763
chrX	13571785	13571808
chrX	13572257	13572780
chrX	13573022	13573703
chrX	13574075	13574264
chrX	13574547	13575279
chrX	13576571	13576573
chrX	13577089	13577360
chrX	13577652	13578207
chrX	13578236	13578289
chrX	13578347	13578458
chrX	13578642	13578793
chrX	13579030	13579224
chrX	13579311	13579471
chrX	13582248	13582445
chrX	13582630	13583388
chrX	13583591	13583839
chrX	13583970	13584328
chrX	13584398	13584406
chrX	13584576	13584595
chrX	13584760	13584840
chrX	13584868	13585610
chrX	13586052	13586280
chrX	13586489	13587012
chrX	13587132	13587980
chrX	13588054	13588766
chrX	13588985	13589076
chrX	13589323	13590305
chrX	13590615	13590912
chrX	13591364	13591744
chrX	13591872	13591996
chrX	13592054	13592084
chrX	13592414	13592580
chrX	13592760	13593230
chrX	13593511	13593530
chrX	13593957	13593964
chrX	13594828	13594855
chrX	13594945	13595300
chrX	13595366	13595417
chrX	13595603	13596104
chrX	13596186	13596289
chrX	13597162	13597169
chrX	13597202	13597214
chrX	13597821	13597844
chrX	13598250	13598284
chrX	13599025	13599055
chrX	13599211	13600171
chrX	13600479	13601583
chrX	13601658	13601720
chrX	13601810	13601872
chrX	13602081	13602114
chrX	13602358	13602365
chrX	13603641	13604173
chrX	13605362	13605461
chrX	13605703	13605884
chrX	13605990	13606024
chrX	13606210	13606745
chrX	13607055	13607100
chrX	13607227	13607674
chrX	13607787	13609056
chrX	13609219	13610332
chrX	13610360	13610544
chrX	13611021	13611029
chrX	13611333	13611463
chrX	13611738	13612355
chrX	13612453	13612464
chrX	13612488	13612954
chrX	13613047	13613251
chrX	13613280	13613399
chrX	13613429	13613564
chrX	13613829	13613841
chrX	13614137	13614219
chrX	13614670	13614671
chrX	13614825	13614849
chrX	13615021	13615082
chrX	13615286	13615624
chrX	13615913	13616641
chrX	13616662	13616677
chrX	13616886	13616903
chrX	13617078	13617318
chrX	13617938	13618093
chrX	13618213	13618354
chrX	13618704	13618738
chrX	13618914	13618933
chrX	13619170	13619845
chrX	13619996	13620600
chrX	13620900	13621081
chrX	13621132	13621435
chrX	13621555	13622209
chrX	13622296	13622408
chrX	13622618	13623350
chrX	13623395	13623410
chrX	13623717	13624497
chrX	13624632	13626442
chrX	13626565	13626612
chrX	13626693	13626883
chrX	13626964	13627207
chrX	13627373	13627418
chrX	13627514	13627588
chrX	13627902	13628228
chrX	13628426	13628530
chrX	13628579	13628833
chrX	13628970	13629055
chrX	13629322	13629329
chrX	13629429	13630162
chrX	13630829	13630981
chrX	13631263	13631264
chrX	13631309	13631609
chrX	13631853	13632121
chrX	13632346	13632868
chrX	13633170	13634245
chrX	13634270	13634446
chrX	13634759	13634787
chrX	13634888	13634978
chrX	13635177	13635367
chrX	13635438	13635848
chrX	13636172	13637281
chrX	13637362	13637726
chrX	13638262	13638421
chrX	13638552	13639086
chrX	13639215	13639218
chrX	13639562	13639691
chrX	13639925	13639931
chrX	13639999	13640729
chrX	13640918	13641021
chrX	13641326	13641452
chrX	13641754	13641939
chrX	13642044	13643415
chrX	13644043	13644237
chrX	13644301	13644589
chrX	13644836	13645129
chrX	13645395	13645809
chrX	13646391	13646411
chrX	13646640	13646650
chrX	13646959	13647771
chrX	13648195	13648281
chrX	13648471	13649037
chrX	13649070	13649618
chrX	13649938	13650267
chrX	13650351	13650408
chrX	13650722	13651103
chrX	13651214	13651908
chrX	13652041	13652351
chrX	13652382	13652605
chrX	13652733	13652835
chrX	13653143	13653309
chrX	13653744	13654015
chrX	13654966	13655030
chrX	13656052	13656280
chrX	13656346	13656806
chrX	13657022	13657036
chrX	13657242	13657245
chrX	13657347	13657442
chrX	13657746	13658067
chrX	13658142	13658299
chrX	13658439	13658902
chrX	13659188	13659300
chrX	13660769	13660831
chrX	13660915	13660924
chrX	13661194	13661196
chrX	13661806	13662833
chrX	13662919	13663332
chrX	13663857	13665394
chrX	13665687	13665691
chrX	13665723	13666439
chrX	13666809	13666981
chrX	13667191	13667215
chrX	13667310	13667311
chrX	13667339	13667394
chrX	13667593	13668503
chrX	13668670	13669125
chrX	13669525	13669543
chrX	13670321	13670365
chrX	13670738	13672091
chrX	13672404	13672412
chrX	13672631	13672697
chrX	13672842	13672947
chrX	13672975	13673336
chrX	13673430	13673771
chrX	13673930	13674025
chrX	13674455	13674641
chrX	13675138	13675139
chrX	13675171	13675293
chrX	13676473	13676512
chrX	13676647	13677697
chrX	13678096	13678204
chrX	13678949	13678959
chrX	13679541	13679682
chrX	13679745	13679881
chrX	13679903	13680619
chrX	13681683	13681911
chrX	13682052	13682069
chrX	13682246	13682257
chrX	13682415	13682644
chrX	13682673	13683566
chrX	13683866	13684068
chrX	13684404	13684434
chrX	13684791	13685439
chrX	13685713	13685798
chrX	13686070	13686075
chrX	13686228	13686651
chrX	13686964	13687903
chrX	13688195	13688203
chrX	13688343	13688808
chrX	13688949	13688958
chrX	13689021	13689049
chrX	13691779	13691809
chrX	13692117	13692127
chrX	13693210	13693246
chrX	13693728	13693745
chrX	13693852	13693921
chrX	13694227	13694771
chrX	13695051	13695498
chrX	13695759	13695767
chrX	13695797	13696319
chrX	13698339	13698495
chrX	13698806	13698902
chrX	13699396	13699418
chrX	13699747	13699793
chrX	13700133	13700212
chrX	13700422	13700448
chrX	13700537	13700550
chrX	13700844	13700846
chrX	13701598	13701616
chrX	13701648	13701657
chrX	13702175	13702202
chrX	13702414	13702841
chrX	13703003	13703717
chrX	13703794	13704380
chrX	13704416	13704852
chrX	13705150	13706385
chrX	13706658	13708836
chrX	13709055	13709056
chrX	13709331	13709498
chrX	13709806	13710105
chrX	13710455	13712572
chrX	13712827	13713228
chrX	13713504	13713760
chrX	13713859	13714140
chrX	13714227	13714244
chrX	13714556	13714745
chrX	13714853	13716045
chrX	13716235	13716289
chrX	13716332	13717592
chrX	13717890	13717959
chrX	13717982	13718078
chrX	13718368	13718876
chrX	13719552	13719711
chrX	13719892	13720456
chrX	13720855	13720978
chrX	13721030	13721331
chrX	13721462	13721809
chrX	13721926	13721952
chrX	13722083	13722098
chrX	13722186	13722725
chrX	13723038	13723235
chrX	13723263	13724513
chrX	13724817	13725180
chrX	13725356	13725407
chrX	13725605	13726158
chrX	13726455	13726534
chrX	13726632	13726672
chrX	13726710	13726865
chrX	13727471	13728116
chrX	13728190	13728815
chrX	13729087	13730997
chrX	13731019	13731080
chrX	13731238	13731286
chrX	13731602	13731619
chrX	13732282	13732525
chrX	13732624	13733309
chrX	13733599	13734122
chrX	13734206	13734650
chrX	13734797	13735153
chrX	13735183	13735578
chrX	13735865	13735890
chrX	13736320	13736992
chrX	13737291	13737309
chrX	13737366	13737842
chrX	13737922	13737989
chrX	13738101	13738631
chrX	13738812	13738862
chrX	13739161	13739320
chrX	13739541	13739638
chrX	13739849	13739938
chrX	13740075	13740327
chrX	13740353	13740576
chrX	13740712	13740800
chrX	13741318	13741341
chrX	13741586	13741909
chrX	13742237	13742323
chrX	13742703	13742745
chrX	13749200	13749207
chrX	13749320	13749428
chrX	13749500	13749692
chrX	13749805	13749807
chrX	13750805	13751529
chrX	13751613	13752168
chrX	13752417	13753190
chrX	13753202	13753366
chrX	13753465	13754051
chrX	13754214	13754596
chrX	13754797	13755126
chrX	13755281	13755503
chrX	13755789	13755981
chrX	13756267	13756964
chrX	13757033	13757120
chrX	13757151	13757582
chrX	13757881	13758135
chrX	13758171	13758359
chrX	13758536	13758629
chrX	13758927	13758975
chrX	13759270	13759298
chrX	13759379	13759687
chrX	13760135	13760228
chrX	13760967	13760974
chrX	13761127	13761260
chrX	13761319	13761471
chrX	13761921	13762125
chrX	13762426	13762533
chrX	13762638	13763011
chrX	13763141	13763323
chrX	13763777	13764139
chrX	13764350	13764437
chrX	13764574	13764898
chrX	13765072	13766437
chrX	13766739	13766956
chrX	13767259	13767545
chrX	13767652	13768033
chrX	13768200	13768762
chrX	13768894	13769367
chrX	13769487	13769670
chrX	13769976	13770413
chrX	13770476	13771486
chrX	13771560	13771686
chrX	13771720	13772103
chrX	13772399	13772532
chrX	13772826	13772939
chrX	13772970	13773269
chrX	13773361	13773521
chrX	13773708	13774065
chrX	13774372	13774696
chrX	13774886	13775033
chrX	13775108	13775778
chrX	13775909	13776455
chrX	13776567	13776932
chrX	13777163	13777562
chrX	13777722	13777757
chrX	13778018	13778044
chrX	13778091	13778233
chrX	13778839	13779203
chrX	13779330	13780023
chrX	13780046	13780236
chrX	13780315	13780462
chrX	13780563	13780879
chrX	13781188	13781353
chrX	13781401	13781863
chrX	13781974	13782399
chrX	13782420	13785245
chrX	13785403	13785630
chrX	13785674	13786172
chrX	13786343	13786836
chrX	13786904	13787184
chrX	13787227	13787711
chrX	13788090	13789499
chrX	13789522	13790632
chrX	13790676	13790999
chrX	13791149	13792072
chrX	13792098	13792662
chrX	13792743	13793324
chrX	13793944	13794356
chrX	13794422	13794562
chrX	13794722	13795268
chrX	13795342	13795470
chrX	13795544	13795941
chrX	13796525	13797936
chrX	13798108	13798378
chrX	13798433	13799422
chrX	13800033	13800766
chrX	13800981	13800984
chrX	13801100	13801483
chrX	13801640	13801882
chrX	13802065	13802265
chrX	13802397	13802910
chrX	13802983	13803148
chrX	13803187	13803403
chrX	13803706	13803740
chrX	13803927	13804075
chrX	13804185	13805160
chrX	13805188	13805474
chrX	13805688	13806059
chrX	13806240	13806330
chrX	13806531	13807510
chrX	13807610	13807612
chrX	13807937	13807956
chrX	13808272	13808468
chrX	13808627	13809324
chrX	13809545	13809995
chrX	13810022	13810263
chrX	13810479	13810512
chrX	13811655	13811771
chrX	13811952	13811962
chrX	13812274	13812305
chrX	13812447	13812448
chrX	13812575	13812584
chrX	13814612	13816040
chrX	13816116	13816156
chrX	13816260	13816880
chrX	13817009	13817053
chrX	13817228	13817309
chrX	13817582	13818011
chrX	13818578	13818754
chrX	13818794	13818853
chrX	13818963	13818964
chrX	13819089	13819596
chrX	13819767	13820655
chrX	13820689	13822184
chrX	13822340	13822532
chrX	13822557	13822908
chrX	13822942	13823372
chrX	13823654	13824115
chrX	13824512	13825505
chrX	13825606	13825768
chrX	13825888	13826547
chrX	13826677	13827151
chrX	13827402	13827612
chrX	13828256	13828513
chrX	13828567	13828863
chrX	13828887	13829053
chrX	13829081	13829657
chrX	13829839	13830158
chrX	13830470	13831386
chrX	13831459	13833685
chrX	13833774	13833862
chrX	13833938	13834662
chrX	13834684	13834962
chrX	13835023	13835420
chrX	13835444	13835788
chrX	13835809	13837655
